abstract_id,category,abstract,sentence_id
25439611,results,"There was no statistically significant association of donor diabetes history with @-year graft failure , baseline ECD , @-year ECD , or ECD values longitudinally over time in unadjusted analyses , nor after adjusting for donor age and other significant covariates .",7
25527244,results,"No significant differences were observed between the control and BMOS groups in caregivers ' reports of flatulence , vomiting , spitting up , crying , fussing , and colic .",10
24670891,conclusions,"This improvement is associated with a concomitant increase in right limbic metabolism , arguing for a neural substrate to the impact of rTMS on emotional dimensions involved in QoL .",11
26080338,results,"Given the prespecified noninferiority margin of @ % , we were unable to demonstrate noninferiority of antibiotic treatment relative to surgery .",14
24802626,background,There are insufficient data to guide perioperative implantable cardioverter-defibrillator ( ICD ) management for patients undergoing surgical procedures using electrocautery .,0
25630944,conclusions,"RAP-eL can improve self-reported confidence , likely practice behaviors and satisfaction in physiotherapists ' ability to manage people with RA , and improve their clinical knowledge in several areas of best-practice RA management in the short term .",11
25136791,methods,The primary combined endpoint is time to first event of all-cause death or unplanned hospitalization for cardiovascular reasons .,6
24632426,results,"Serum cytokines were not different in the two groups throughout the study ( P > @ at single time-points ) , but as a function of time , the markers of the inflammatory response increased after CBP ( P < @ pre-CPB to @ h ) .",9
24360521,results,"Within the G-TIP group there was one case of fistula without stenosis ( @ % ) , no case of neourethral stenosis , and one case of glans dehiscence ( @ % ) .",5
24569914,methods,"Primary end point was OS , and secondary end points were recurrence-free survival , and toxicity .",3
25557853,results,The IELT increase from baseline to treatment was @ % in the duloxetine group ( P < @ ) and @ % in the paroxetine group ( P < @ ) .,7
24673419,methods,"We studied a total of @ subjects , comprising @ thalassemia patients ( mean age : @ @ years ) with a history of repeated blood transfusions , in addition to @ age - and gender-matched controls ( mean age : @ @ years ) .",2
24270304,results,"For both respirator types , video was significantly superior to either print or computer-based training methods .",4
25292137,background,"The diagnosis of DVT can be difficult , especially when access to a specialist is limited , such as in case of rural patients .",5
25495494,background,"The aim of this study was to analyze diurnal profiles of physical activity for community-dwelling adults aged @ years and over , and to explore the moderating effect of sex , age , morbidity , mobility limitation , and season on physical activity throughout the day .",0
24521675,methods,The primary endpoint was area under the curve ( AUC ) for CMuc grade @ .,6
24519843,background,"We examined elderly ( @ years ) patients ' views about their decision-making experience after starting dialysis in comparison with patients aged @-@ years , and patients @ years .",1
25038914,results,We found no correlation between stool consistency and outcome of the cleansing and no difference in subjective discomfort during cleansing .,7
24220602,methods,"Secondary outcomes are incidence of stroke , transient ischaemic attack , other major thromboembolism , major haemorrhage and reports of inappropriate OAC prescribing in the data collection sample -- those deemed eligible for OACs .",10
25791716,methods,"Of @ patients enrolled in Interventional Management of Stroke III trial , @ had baseline computed tomographic angiography .",1
24330669,methods,Self-report information will be collected in a baseline questionnaire during pregnancy and when children are aged @ and @ months .,8
26201510,methods,Analysis was by intention to treat .,9
24604308,methods,"We conducted a randomized , double-masked , @-month proof-of-concept clinical trial .",2
25886810,background,We investigated whether external stenting inhibits SVG diffuse intimal hyperplasia @ year after coronary artery bypass graft surgery .,1
25479804,results,Self-collected and clinician-collected HPV testing had comparable performance .,12
25516885,results,The main reason for failure was secondary caries ( @ % ) .,9
24304745,background,One in ten people aged between @ to @ years have a significant hearing impairment in their better hearing ear ( as defined by audiometric hearing thresholds ) .,0
24839883,conclusions,The rapid return of symptoms on LDX withdrawal demonstrates the need for continuing treatment .,9
24528690,objective,The aim was to evaluate the safety and lipid-altering efficacy in subjects with severe hypertriglyceridemia of an investigational pharmaceutical omega-@ free fatty acid ( OM@-FFA ) containing eicosapentaenoic acid and docosahexaenoic acid .,1
24469880,methods,"Concentrations of the selected inflammatory markers , including tumor necrosis factor ( TNF ) - , interleukin ( IL ) -@ , solubleCD@ ligand ( sCD@L ) , and high sensitivity C-reactive protein ( hsCRP ) , were measured and compared in both treatment groups before and after @ weeks of treatment in both groups .",3
24312450,methods,"Intratumoral lymphocytes ( iTuLy ) , stromal lymphocytes ( strLy ) as well as lymphocyte-predominant breast cancer ( LPBC ) were evaluated by histopathological assessment .",3
24322191,methods,"A randomized controlled trial , carried out in the Basic Health Units of Guapor 's City - RS/Brazil , between January and May @ , with @ constipated women .",3
25348346,conclusions,"This is an innovative study that includes the assessment of an integrated intervention for patients with first episode psychosis provided by professionals who are trained online , potentially making it possible to offer the intervention to more patients .",6
25115871,conclusions,Peramivir was generally safe and well tolerated .,13
25863661,conclusions,Early high-dose rhEpo administration to very premature infants is safe and causes no excess in mortality or major adverse events .,5
24881859,background,The Placement of Aortic Transcatheter Valves ( PARTNER ) trial reported a reduced rate of mortality in patients with previous coronary bypass grafting ( CABG ) operation who received surgical aortic valve replacement ( SAVR ) in comparison with transcatheter aortic valve replacement ( TAVR ) .,0
24226487,background,For decades thiopental has been considered as the hypnotic drug of choice for intracranial surgery .,0
24975467,methods,A total of @ healthy adult male volunteers ( @-@years ) were randomly assigned to two groups ( n = @ each ) : control ( CON ) group and RVE group .,3
24817596,methods,This was a randomized crossover trial conducted at the Clinical Nutrition Research Centre in Singapore .,3
25078977,results,"For all pregabalin CR doses , total exposure was equivalent to the corresponding pregabalin IR dose .",9
25010405,conclusions,It provides an indication of exercise capacity and can potentially be used when exercise testing using gas exchange measurements is not possible .,9
24618327,results,We examined @ SCUT participants at @ years after enrollment .,6
